601405700;4007430213730;Aku pøímoèará pila Metabo STA 18 LTX 140 MetaLoc 2x4,0 Ah*;Metabo STA 18 LTX 140 MetaLoc 2x4,0 Ah*;16202
601405710;4007430219411;Aku pøímoèará pila Metabo STA 18 LTX 140 MetaLoc 1x4,0 Ah*;Metabo STA 18 LTX 140 MetaLoc 1x4,0 Ah*;14024
601405840;4007430287472;Aku pøímoèará pila Metabo STA 18 LTX 140 bez aku*metaloc ;Metabo STA 18 LTX 140 bez aku*metaloc ;7248
601531000;4007430244406;Kompresor Metabo Power 180-5 W OF PP;Metabo Power 180-5 W OF PP;4828
601532000;4007430244413;Kompresor bezolejový Metabo Basic 250-24 W OF*;Metabo Basic 250-24 W OF*;4828
601533000;4007430244420;Kompresor Metabo Basic 250-24 W*;Metabo Basic 250-24 W*;4828
601534000;4007430244437;Kompresor Metabo Basic 250-50 W*;Metabo Basic 250-50 W*;7248
601536000;4007430244451;Kompresor Metabo Mega 400-50 W 2/12;Metabo Mega 400-50 W 2/12;26608
601537000;4007430244468;Kompresor Metabo Mega 400-50 D ;Metabo Mega 400-50 D ;26608
601538000;4007430244734;Kompresor Metabo Mega 350-100 W;Metabo Mega 350-100 W;24188
601539000;4007430244765;Kompresor Metabo Mega 350-100 D;Metabo Mega 350-100 D;24188
601540000;4007430244772;Kompresor Metabo Mega 550-90 D ;Metabo Mega 550-90 D ;35078
601541000;4007430244789;Kompresor Metabo Mega 520-200 D;Metabo Mega 520-200 D;32658
601542000;4007430244833;Kompresor Metabo Mega 700-90 D ;Metabo Mega 700-90 D ;41128
601543000;4007430244840;Kompresor Metabo Mega 650-270 D;Metabo Mega 650-270 D;43548
601544000;4007430244857;Kompresor Metabo Power 250-10 W OF PP;Metabo Power 250-10 W OF PP;7853
